Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harvard-Westlake KM,Loyola LA,Riley Rees,Aff,29.2,28.6
Clear Lake TZ,ModernBrain JK,Simone Pisarik,Neg,28.9,29.1
Immaculate Heart SH,ModernBrain ES,Michael Harris,Neg,28.4,28.5
Harvard-Westlake LS,Dublin HS Independent AG,Rayeed Rahman,Neg,28.4,28.5
Harvard-Westlake JW,West AA,Riley Rees,Aff,28.7,28.2
Immaculate Heart MF,OCSA IL,Aaron Zhang,Neg,28.6,29.7
Monta Vista AA,Loyola UT,Elizabeth Su,Aff,29.0,28.7
Harvard-Westlake MR,Loyola SH,Shreeram Modi,Aff,28.5,27.6
OC Policy Association JS,ModernBrain JH,Andrew Park,Neg,29.6,29.7
Riverside Independent SH,Loyola MT,Coralynn Yang,Aff,29.2,29.1
West MA,Immaculate Heart CJ,Shreeram Modi,Neg,27.6,28.7
Loyola TG,Lynbrook BZ,Maya Jen,Neg,29.1,29.2
ModernBrain JL,Clear Lake CW,Patrick Fox,Neg,28.1,28.9
Loyola ED,ModernBrain AM,Elizabeth Su,Aff,28.5,28.4
Immaculate Heart BS,Geffen Academy of UCLA JP,Hope Lee,Aff,28.6,28.3
Harvard-Westlake DB,Cupertino Independent AC,Andrew Park,Aff,29.2,28.9
Harvard-Westlake EY,Loyola KO,David Martinez,Neg,28.5,28.6
OCSA RS,Loyola TH,Anish Ramireddy,Neg,28.4,28.5
Riverside Independent OT,Loyola JG,Anish Ramireddy,Neg,28.6,28.7
ModernBrain JD,Coppell KT,Vontrez White,Neg,29.1,29.3
SLC Independent BT,Immaculate Heart RH,Patrick Fox,Aff,28.9,28.2
Harvard-Westlake JT,Loyola AK,Maya Jen,Aff,28.7,28.5
Loyola RV,Harvard-Westlake WL,Hope Lee,Neg,29.0,29.3
Honor AL,Immaculate Heart NH,Jonathan Meza,Neg,28.6,29.1
Sharks Independent WL,Loyola EM,Rayeed Rahman,Aff,28.6,28.0
Immaculate Heart CM,Monta Vista EY,Adam Mimou,Neg,28.7,29.4
Immaculate Heart ES,BASIS Silicon Valley VP,Aaron Zhang,Aff,29.2,28.9
Harvard-Westlake EG,Immaculate Heart MD,Clare Bradley,Aff,28.8,28.7
Harvard-Westlake AS,Immaculate Heart EB,Adam Mimou,Aff,29.3,28.7
Clear Lake MK,Immaculate Heart AE,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Pinewood TA,Westview YL,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Palisades Charter SM,Immaculate Heart OA,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Pacifica Christian OC SW,,,,,
