Pro,Con,Judges,Votes,Win
Lakeville North LM,Delbarton PE,"Gabe Rusk																																						Sue Zhu																																						Kate Totz","Con																															Con																															Pro","2-1																															CON"
Blake CK,Kinkaid ZY,"Stella Sung																																						Brooke Blanton																																						Austin Zhao","Con																															Con																															Con","3-0																															CON"
Nueva AG,Edina WS,"Argelia Morales																																						Lillian Albrecht																																						Cale McCrary","Con																															Pro																															Pro","2-1																															PRO"
Blake OR,Fairmont Prep SS,"Andrew Fostiropoulos																																						Les Phillips																																						Maggie Costello","Pro																															Pro																															Pro","3-0																															PRO"
Iowa City West EA,Harker LL,"Gavin Serr																																						Helene Vitasse																																						Thomas Gill","Pro																															Con																															Pro","2-1																															PRO"
Canyon Crest FS,Awty International XY,"Andy Stubbs																																						Hana Abou Alaiwa																																						Utkarsh Mohta","Pro																															Pro																															Con","2-1																															PRO"
Los Altos WL,Fairmont Prep TK,"Marge Strong																																						Christian Vasquez																																						Joshua Enebo","Pro																															Con																															Con","2-1																															CON"
Delbarton AX,Blake BL,"Benjamin Hughes																																						Sebastian Glos																																						Janet Zhang","Con																															Pro																															Con","2-1																															CON"
