Pro,Con,Judges,Votes,Win
Delbarton PE,Blake BL,"Les Phillips																																						Spencer Burris-Brown																																						Maggie Costello","Pro																															Pro																															Pro","3-0																															PRO"
Fairmont Prep TK,Kinkaid ZY,"Hana Abou Alaiwa																																						Matthew Ryan																																						Cale McCrary","Pro																															Con																															Con","2-1																															CON"
Nueva AG,Canyon Crest FS,"Austin Zhao																																						Christian Vasquez																																						Cherie Wang","Con																															Pro																															Pro","2-1																															PRO"
Iowa City West EA,Blake OR,"Stella Sung																																						Benjamin Hughes																																						Parker Klyn","Con																															Con																															Con","3-0																															CON"
