Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Hamilton MM,Harvard-Westlake LS,Michael Fain,Neg,28.6,29.0
Pinewood TA,North Allegheny KW,John Turner,Neg,28.0,30.0
Oak Ridge Independent AH,BASIS Silicon Valley JK,Lalit Kumar,Neg,28.0,28.5
Clear Springs EG,Vestavia Hills SC,Nicholas Ford,Aff,28.8,27.4
Memorial AZ,Waring MB,Sruthi Ilangovan,Neg,28.4,28.8
Lexington MS,BASIS Scottsdale SS,Yanhua Wang,Neg,26.5,26.9
Edgemont SU,Lake Highland Prep NA,Harry Yu,Neg,28.8,29.5
Millburn MM,Clark Independent RC,Mark Kivimaki,Neg,28.4,28.5
Harvard-Westlake BC,Wayzata NS,Ashton Spradling,Aff,29.0,25.0
Lamar Highschool Independent AM,Trinity Christian ET,Prachi Sharma,Neg,28.5,29.0
Riverside Independent OT,Marquette IN,Curtis Ortega,Neg,28.4,28.5
Sharks Independent YC,Arizona Chandler DH,Yi Liu,Neg,27.5,28.0
Lakeville South EH,Harvard-Westlake KM,Rachel Overstreet,Aff,29.8,29.7
Valley Christian CL,Papaya Valley SK,Shalini Tyagi,Neg,29.0,29.1
Equality Independent RL,Fort Walton Beach WK,Zaid Umar,Neg,28.0,28.6
Stanford OHS AS,West Des Moines Valley JC,Sarah Stein,Aff,29.0,26.0
Jordan KV,Durham GW,Rose Larson,Aff,29.4,29.0
Eagle Independent SP,Sehome RS,Srinivas Maram,Neg,28.0,29.0
ModernBrain JK,Equality Independent MW,Umar Saleem,Neg,26.0,29.0
Hawken AJ,BASIS Scottsdale AK,Conal Thomas-McGinnis,Neg,27.0,27.3
Germantown CZ,Mavericks RS,Doochan Han,Neg,26.0,27.0
Lexington CT,Village SZ,Brian Tvedt,Neg,27.7,28.3
BASIS Silicon Valley VP,James Logan HS,Beth Cole,Neg,28.3,28.5
Memorial CS,Mountain House DB,Lewis Martin,Aff,29.0,28.0
Mountain House HN,University AS,Annmarie Wylie,Neg,28.0,29.0
Carnegie Vanguard LH,Lexington OO,Elissa Lu,Neg,28.5,28.9
Cabot KB,James Logan AA,Quinn Curtis,Neg,28.5,29.0
Awty International DC,Summit CC,Reyna Abhyankar,Aff,28.5,28.4
Trojan Independent JB,American Heritage Broward CW,Scott Brown,Neg,29.0,29.2
Northland Christian LM,Jordan FJ,Philip Dai,Aff,29.0,28.9
Riverside Independent JS,Harvard-Westlake LSh,Briajia Levi,Aff,29.0,28.8
Elkins SS,NYCUDL Dream WC,Premkumar Somasundaram,Aff,26.0,25.0
Flintridge Prep EX,Midtown PC,William Egan,Neg,28.0,29.0
Montville AS,Riverside Independent JD,Saied Beckford,Aff,28.9,28.8
Honor AL,Dougherty Valley SL,Zach Coltrain,Neg,29.4,29.5
Horace Greeley Independent SR,NYCUDL Dream GW,Sarah Ramcharan,Aff,27.5,27.0
Vestavia Hills MH,SF Lincoln Independent OR,Chetan Hertzig,Aff,29.0,28.4
Leland IG,Harvard-Westlake JT,Aanya Ghosh,Neg,28.7,29.1
Memorial BL,Southlake Carroll AS,Stephen Scopa,Neg,28.2,29.6
Theodore Roosevelt LH,Brophy VW,Aaron Fernandez,Neg,27.6,27.7
Neenah KH,McDowell EC,Leslie Rini,Aff,29.6,27.8
Concord Carlisle FZ,Little Rock Central KC,Holden Bukowsky,Aff,29.0,28.6
NYCUDL Dream RT,Altamont SB,Regina Blenda Ayala,Neg,27.0,27.8
Acton-Boxborough CG,Dougherty Valley KJ,Laura Livingston,Neg,25.0,26.0
Woodlands Independent ML,Flintridge Prep IL,Judah Jones,Neg,28.7,29.2
Northland Christian AH,Monta Vista HL,David Sposito,Neg,28.9,28.6
Dougherty Valley AM,Notre Dame San Jose VS,Xiao Wang,Aff,28.0,27.0
Brophy TJ,Neenah MM,Chongwoo Kim,Aff,29.5,28.0
Christopher Columbus TP,BASIS Silicon Valley YS,William MacLean,Neg,28.5,30.0
Seven Lakes VS,Myers Park EH,Deborah Wus,Aff,29.5,28.7
Riverside Independent PK,Harrison JB,Naresh Kannambadi,Neg,28.0,29.5
Clear Springs MS,Village SL,Ethan Ramos,Aff,27.8,27.4
Neenah AL,Mercer Island Independent JY,Brice Ezell,Aff,28.5,28.4
Neenah JB,Phillips Exeter Independent RQ,Yi Liu,Neg,27.5,28.7
Little Rock Central CS,Travis B. Bryan EC,Jami Severstad,Neg,28.5,28.6
Lake Highland Prep CG,West Broward CF,Vinay Vellore,Neg,29.9,30.0
Woodlands Independent RM,Bellevue Youth KB,Morgan Copeland,Aff,28.5,28.4
San Marino WC,Mission San Jose AA,Bryce Sheffield,Aff,28.5,28.0
Bellevue Youth NW,Independent SZ SZ,Chance Boreczky,Neg,28.4,27.5
Flintridge Prep BM,NYCUDL Dream KH,Klil Loeb,Aff,28.5,28.0
Arizona Chandler WC,Millard North PA,Oscar Rich,Aff,30.0,29.8
Sharks Independent EE,Gabrielino AS,Truman Le,Neg,28.0,28.3
Los Altos EY,Wilcox SM,Yan Wu,Neg,28.2,28.5
Mission San Jose MW,Phillips Exeter Independent ES,David Jia,Neg,29.0,30.0
Cary Acad RP,Neenah DB,Nolan Si,Neg,28.1,28.7
Horace Greeley Independent CC,BASIS Scottsdale TK,Sachin Aggarwal,Neg,28.4,29.2
Los Altos NM,Harvard-Westlake AS,Amanda Ciocca,Neg,29.3,29.7
Mountain View CS,Memorial EJ,Blake Ziegler,Neg,28.9,29.4
Clear Lake MK,Brearley IL,Anthony Scarmozzino,Aff,29.3,29.2
Vestavia Hills EW,Riverside Independent SH,Michelle Gong,Neg,28.5,29.0
Vestavia Hills VZ,Brophy MS,Aashik Khakoo,Aff,30.0,29.0
Memorial MG,Brophy YS,Pranjal Verma,Aff,27.0,26.0
West Des Moines Valley JS,Dougherty Valley SV,Tiffany Armstrong,Neg,27.0,28.0
Harvard-Westlake MR,Dobyns Bennett JF,Michael Liu,Aff,29.6,29.5
Wheatley AM,Charlottesville SS,Eric Haya,Neg,28.6,29.3
Berkeley Carroll JH,Livingston SK,Lianne Pinchuk,Neg,27.8,28.2
Charlottesville LC,American Heritage Broward SB,Bruno Barreiro,Aff,28.9,28.3
Dublin HS Independent AG,Wayzata BF,Cyrus Jackson,Neg,29.0,29.1
Altamont JS,Foothill NK,Amanda Sun,Aff,29.2,28.6
Phillips Exeter Independent RJ,Edina NR,Elizabeth Su,Neg,28.6,28.8
Pennsbury AW,Acton-Boxborough AK,Nelson Okunlola,Aff,28.8,28.7
NYCUDL Dream JM,Sharks Independent JP,Ameya Puranik,Neg,28.0,30.0
Laurel AM,Delores Taylor Arthur School for Young Men JW,Richard Li,Aff,29.0,28.5
William G. Enloe RN,Harrison FW,Jett Stevens,Neg,29.0,30.0
Harrison AG,Monta Vista AA,Adriana Bernal Martinez,Neg,28.0,28.5
Trojan Independent PM,Hawken NS,David McGinnis,Aff,28.0,26.8
Papaya Valley NV,Clear Lake RM,John Smarra,Neg,28.5,28.8
Lynbrook NM,Oakwood BW,Austin Broussard,Neg,27.5,29.5
Equality Independent AY,Stanford OHS AY,Quncai Zou,Neg,29.0,29.1
Acton-Boxborough HS,Hawken BG,Shruti Narayanabhatla,Neg,28.3,28.9
American Heritage Broward CM,Shady Side EC,M. Wang,Neg,28.5,28.4
Tri-Valley Coalition EM,Success Academy HSLA-BROOKLYN BB,Sreenivasulu Kankanala,Aff,29.0,28.5
Millard North KB,CR North DL,Phillis Wan,Aff,29.0,28.5
West HS SLC BT,Northern Valley AC,Hunniya Ahmad,Neg,28.0,28.2
Isidore Newman SE,Vestavia Hills AS,Eliza Haas,Neg,29.2,29.0
Mahwah Independent AP,Midtown HJ,Robert Gale,Neg,27.0,28.0
Plano West RC,Equality Independent TK,Daniel Candia,Neg,28.0,26.5
Lake Highland Prep SR,Gabrielino OL,Sebastian Cho,Neg,28.3,28.4
Lake Highland Prep ET,Flintridge Prep CJ,Guhan Krishnan,Neg,27.8,28.0
Harvard-Westlake EG,Lexington AW,Mariel Cruz,Aff,28.8,28.6
Harvard-Westlake DB,Lexington NP,Mike Wagner,Aff,28.1,27.1
Edgemont SS,TC Roberson FA,Parker Traxler,Aff,28.3,28.2
Harrison AN,Lake Buena Vista AR,Yibo Chen,Neg,28.0,29.0
Edgemont AP,Poly Prep Country Day RG,Michael Giove,Aff,28.0,27.5
Dawson independent EC,Altamont WM,Stella Hu,Aff,29.5,29.0
Syosset JT,Lake Highland Prep GM,Kumari Shipra,Aff,30.0,27.0
ADL VK,Myers Park VB,Rajini Chettipally,Aff,25.0,24.0
Northland Christian JH,Palisades Charter SM,Bodhi Rosen,Aff,28.8,28.0
Equality Independent NA,Village AW,Quinn Largent,Aff,28.7,28.5
Acton-Boxborough NK,Hamilton CW,Renee Powell,Aff,28.8,27.4
Rui Independent ZR,Harvard-Westlake OZ,Eva Lamberson,Aff,28.3,28.0
Midtown NF,Harrison JG,Yeji Jong,Neg,29.0,30.0
University JK,Plano West AR,Tanya Prabhakar,Neg,28.5,28.9
Lynbrook VV,Memorial AL,Carol Beard,Aff,29.0,27.0
Harvard-Westlake FS,Sharks Independent EW,Grant Brown,Neg,28.2,29.0
Lexington AL,Holy Trinity Episcopal AR,Patrick Fox,Aff,28.7,28.5
Delores Taylor Arthur School for Young Men JB,Woodlands Independent SP,Colton Gilbert,Aff,29.4,29.1
Northern Valley HK,West Des Moines Valley LS,Sunny Bodduluri,Neg,28.5,29.4
Harrison AGa,Lake Highland Prep WH,William Trinh,Neg,28.7,29.3
Milpitas DY,Millburn RR,ASHISH MAHENDRU,Neg,29.3,29.5
East Chapel Hill AX,Mercer Island Independent BF,Victoria Wisniewski,Aff,29.0,28.0
BASIS San Antonio Shavano ZR,Mountain View AW,Luyi Khasi,Neg,28.0,29.0
Denver East JB,Lovett EL,Joelle Buckner,Neg,27.5,28.0
Isidore Newman JJ,Village IR,Alexander Corzo,Aff,29.5,29.0
Denver East DA,Honor DM,Jack Wareham,Neg,27.8,28.3
Eagle Independent AS,Hunter SO,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
