Aff,Neg,Judges,Votes,Win
Strake Jesuit  JW,Westlake MR,"Elizabeth Elliott																																						Siddarth Bidare																																						Iyad Chowdhury","Aff																															Aff																															Aff","3-0																															AFF"
Strake Jesuit  KM,Greenhill SK,"Truman Le																																						Joshua Adegoke																																						Nelson Okunlola","Neg																															Neg																															Aff","2-1																															NEG"
