Pro,Con,Judges,Votes,Win
Strake Jesuit  HL,Nueva AG,"Parsa Khairollahi																																						Anaya Joshi																																						Will McNairy","Con																															Con																															Con","3-0																															CON"
Lexington SM,Fairmont Prep LS,"Malcolm Davis																																						Josephine O'Brien																																						Bryan Benitez","Con																															Con																															Con","3-0																															CON"
