Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Loyola UT,Marlborough SC,Calvin Tyler,Aff,29.7,29.0
Marlborough AM,Loyola TG,AJ Lozano,Neg,29.6,29.7
Polytechnic RK,Harker MS,Jonathan Meza,Neg,28.6,28.7
Polytechnic KK,Harvard-Westlake LS,Yardley Rosas,Neg,28.4,28.9
Marlborough EP,St Francis WW,Allyson Spurlock,Aff,29.1,29.0
Harker JK,Loyola JP,Nia Gordon,Aff,30.0,29.0
Peninsula AU,Brophy VW,Krizel Guansing,Neg,29.1,29.5
Canyon Crest CD,Marlborough FM,Porter Winterton,Neg,29.0,30.0
Pinewood CA,Peninsula DN,Krizel Guansing,Neg,28.9,29.3
Harker DD,Brophy NR,Joseph Barquin,Neg,28.5,28.8
Marlborough PS,Harker LL,Tom Woodhead,Neg,29.2,29.3
Loyola ED,Marlborough RB,Lily Gies,Neg,29.4,29.5
Sage Hill LZ,Marlborough SS,Patrick Fox,Neg,28.7,28.9
Harvard-Westlake EY,Marlborough CSa,Alice Waters,Aff,28.7,28.6
Sage Hill AJ,Marlborough JW,Alice Waters,Aff,28.6,28.5
Brophy YS,Harvard-Westlake DB,Isaiah Salgado,Neg,28.3,28.5
Harker TP,St Francis ZC,Joseph Barquin,Aff,29.4,29.1
Polytechnic EH,Marlborough CI,Allyson Spurlock,Aff,29.1,28.8
BASIS Scottsdale AV,Harvard-Westlake EG,Yardley Rosas,Neg,28.4,28.7
Peninsula EC,Marlborough CM,Christian Bohmer,Neg,28.8,28.9
BASIS Scottsdale JV,Peninsula GY,Norma Delgado,Aff,28.9,28.6
Peninsula JT,Meadows TB,Norma Delgado,Aff,29.0,28.9
Marlborough SMe,Harker AA,Joey Antonelli,Neg,29.5,29.7
Marlborough SK,Peninsula NK,Nathan Saper,Aff,27.5,26.0
Sky View NL,Marlborough DK,Lily Gies,Neg,28.5,29.5
Harker KA,Marlborough AK,Dexter Winn,Neg,28.4,28.9
Marlborough GC,Sage Hill IH,Tom Woodhead,Aff,29.1,28.7
Loyola TH,Harvard-Westlake JW,Brian Son,Aff,29.5,29.4
Marlborough AL,San Marino EC,Calvin Tyler,Aff,29.2,28.7
Advanced Technologies YM,Loyola SC,Rachna Verma,Neg,26.0,28.0
Harker JS,Marlborough CS,Dexter Winn,Aff,28.7,28.2
Harker JY,Harvard-Westlake SB,Gerard Grigsby,Aff,29.7,29.5
Marlborough MF,Leigh EK,Dillon Brouwer,Aff,28.5,27.9
Harker GN,Harvard-Westlake MR,Brian Son,Neg,28.6,29.0
San Marino RL,Marlborough SM,Patrick Fox,Neg,28.4,28.8
Harker LX,Loyola RV,Elvis Pineda,Neg,29.3,29.5
Peninsula JE,Brophy AS,Gerard Grigsby,Aff,29.4,28.3
Marlborough LS,Harker SD,Joey Antonelli,Neg,29.6,29.7
Loyola TC,Brophy KL,Nia Gordon,Aff,30.0,29.0
