Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marlborough JW,Loyola TC,Christian Bohmer,Aff,28.9,28.8
Harker MS,Marlborough SMe,Leila Smith,Neg,29.0,30.0
Leigh EK,Peninsula EC,AJ Lozano,Neg,28.8,28.9
Harker SD,Harvard-Westlake EY,Brian Son,Aff,29.7,29.4
Harker LL,Marlborough EP,Joey Antonelli,Neg,29.2,29.1
Marlborough RB,Loyola UT,Calvin Tyler,Neg,29.6,29.7
Brophy NR,Peninsula JE,Krizel Guansing,Neg,29.3,29.6
Loyola RV,Marlborough AM,Calvin Tyler,Neg,29.4,29.7
Marlborough CM,Harker JK,Brian Son,Neg,28.4,28.5
Brophy VW,San Marino RL,Krizel Guansing,Aff,30.0,28.5
St Francis WW,Sage Hill AJ,Joseph Barquin,Neg,28.6,28.9
Peninsula NK,BASIS Scottsdale AV,Elvis Pineda,Neg,28.5,28.6
Peninsula DN,Marlborough PS,Christian Bohmer,Neg,28.9,29.0
Marlborough SC,Polytechnic KK,Patrick Fox,Neg,28.6,28.9
Harvard-Westlake LS,Marlborough AL,Alice Waters,Neg,28.8,29.0
Marlborough SS,Loyola TH,Alice Waters,Neg,28.9,29.2
Marlborough FM,BASIS Scottsdale JV,Porter Winterton,Neg,29.0,30.0
Harvard-Westlake MR,Sage Hill LZ,Yardley Rosas,Aff,28.9,28.5
Loyola JP,Canyon Crest CD,Isaiah Salgado,Aff,28.5,28.3
San Marino EC,Harker LX,Jonathan Meza,Neg,29.1,29.2
Loyola TG,Marlborough LS,Allyson Spurlock,Neg,29.5,29.6
Brophy AS,Marlborough SK,Lily Gies,Neg,29.0,29.3
Brophy KL,Advanced Technologies YM,Sebastian Rios,Aff,29.0,27.5
Marlborough SM,Harker JY,Joey Antonelli,Aff,29.7,29.5
Harker AA,Brophy YS,Yardley Rosas,Aff,29.0,28.3
Marlborough AK,Harker TP,Tom Woodhead,Aff,28.8,28.7
Marlborough CSa,Loyola ED,Travis Cochran,Neg,28.8,29.0
St Francis ZC,Peninsula JT,Gerard Grigsby,Aff,28.8,28.0
Harvard-Westlake SB,Harker KA,Norma Delgado,Aff,28.7,28.6
Marlborough CS,Pinewood CA,Lily Gies,Neg,29.3,29.4
Loyola SC,Harker DD,Nathan Saper,Neg,27.5,28.5
Harvard-Westlake JW,Marlborough GC,Tom Woodhead,Neg,28.8,29.0
Marlborough DK,Harker GN,Dexter Winn,Neg,28.8,28.5
Sage Hill IH,Marlborough MF,Patrick Fox,Aff,28.8,28.5
Meadows TB,Polytechnic EH,Elvis Pineda,Aff,29.4,29.0
Marlborough CI,Peninsula AU,Victor Jih,Neg,27.5,28.4
Harvard-Westlake EG,Sky View NL,Norma Delgado,Aff,29.0,28.0
Peninsula GY,Polytechnic RK,Isaiah Salgado,Neg,28.3,28.4
Harvard-Westlake DB,Harker JS,Gerard Grigsby,Aff,30.0,28.9
