Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Mount Vernon AP,Nikola Tesla STEM JF,Tina Shriner,Aff,26.0,25.0
Vashon ER,Parker SW,Mark Hohmann,Aff,28.0,27.3
Interlake RM,Mount Vernon AF,Patrick Harris,Aff,29.0,28.0
Sehome AM,Newport YL,Lydia Wang,Aff,28.8,28.6
Peninsula AR,Bellingham NP,Mason LaMonica,Aff,25.0,24.0
Vashon WO,Auburn Senior LW,Gagan Chopra,Neg,27.0,29.0
Nikola Tesla STEM AG,Vashon IA,Kelly Wong,Aff,26.0,24.0
Sehome DP,Squalicum GN,Tina Shriner,Aff,29.0,28.0
Vashon HH,Interlake RK,Lea Yan,Neg,27.0,28.0
Lakeridge HI,Overlake AT,Mandie Swainston,Neg,28.0,29.0
Newport KZ,Interlake MZ,Mandie Swainston,Neg,27.0,28.0
Newport YG,Lake Washington KK,Astrid Willis,Aff,30.0,30.0
Parker GK,Squalicum BL,Natasha Chand,Aff,29.0,28.0
Newport EH,Peninsula MB,Doug McPherson,Neg,26.0,28.0
Lincoln KH,Woodinville MA,Pristeen Perreira,Aff,26.0,24.0
Bellevue JS,Anacortes CH,Jenni Wilke,Aff,29.0,29.0
Mount Si CP,Newport AL,Pristeen Perreira,Aff,27.0,25.0
Sehome RS,Mercer Island JY,Patrick Harris,Neg,27.0,29.0
Bainbridge CM,Lincoln WZ,Andrew Braley,Aff,27.0,23.0
Sehome AMo,Gig Harbor AC,Peter Campbell,Neg,27.5,28.5
Stanford OHS YZ,Lake Washington VF,Bert Ma,Neg,28.0,28.0
Auburn Senior KD,Parker OA,Peter Campbell,Neg,27.5,28.5
Lakeridge NK,Mercer Island EP,Mason LaMonica,Aff,30.0,28.0
Sehome EP,Newport BS,Mark Hohmann,Aff,29.0,27.0
Parker VG,Lakeridge NS,Jenni Wilke,Aff,28.0,26.0
Parker KW,Newport HL,Andrew Braley,Neg,23.0,28.0
Valley Christian VX,Newport MV,Daniel Glowitz,Aff,29.0,28.0
Anacortes PR,Interlake JP,Astrid Willis,Neg,27.0,25.0
Overlake DM,Woodinville MK,Bert Ma,Aff,29.0,27.0
Mercer Island AL,Nikola Tesla STEM IG,Gagan Chopra,Neg,29.0,30.0
