Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
West Linn ED,Lakeridge JZ,Anna-Sophia York,Aff,28.0,27.0
Lakeridge JS,Sunset IM,Davida Jordan,Aff,28.0,26.0
Sam Barlow AC,Oregon City JE,Bert Ma,Neg,26.0,28.0
Ashland WM,Franklin SS,Kris Igawa,Neg,24.0,28.0
Lakeridge HI,Corvallis CS,JR Saling,Neg,27.0,28.0
OES RS,Ida B. Wells RK,Paul Jepson,Aff,29.5,29.0
Beaverton AC,Lakeridge NK,Davida Jordan,Neg,27.0,28.0
Franklin AD,Lakeridge NS,Aubree Petersen,Aff,29.0,29.0
Clackamas KC,Crescent Valley SG,Kris Igawa,Aff,28.0,25.0
Adrienne C. Nelson NR,Sam Barlow MS,Jason Miller,Neg,28.0,29.0
McDaniel WL,West Linn SG,Anna-Sophia York,Neg,26.0,28.0
Sunset TP,Lake Oswego Senior SH,Aubree Petersen,Neg,28.0,29.0
McDaniel MR,Franklin FS,Bert Ma,Neg,26.0,29.0
Crescent Valley JT,Beaverton OB,Emily Konoske,Aff,28.0,29.0
Tigard BL,OES HN,Paul Jepson,Neg,27.5,28.5
Crescent Valley EW,Lake Oswego Senior SL,Emily Konoske,Neg,27.0,29.0
Adrienne C. Nelson AC,Cleveland HS (OR) EC,Jason Miller,Neg,25.0,25.0
Oregon City JS,Lincoln AA,JR Saling,Neg,26.0,28.0
