Aff,Neg,Judges,Votes,Win
Strake Jesuit  NW,Prospect ST,"Ayman Badawy																																						Perry Beckett																																						Dhruv Raghavan","Neg																															Aff																															Neg","2-1																															NEG"
Lake Highland Prep HL,Lake Highland Prep PS,,Lake Highland Prep HL advances,Lake Highland Prep HL advances
