Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Brophy YS,Marlborough SK,Charles Schletzbaum,Neg,28.0,26.0
Peninsula AY,Marlborough SM,Tyler Thur,Neg,29.0,29.2
Loyola TC,Marlborough EL,Alex Zavala,Neg,27.8,28.0
Loyola JP,Peninsula AS,Erika Linares,Neg,28.7,28.8
Peninsula JT,Coral Academy DO,Asenat Pantoja,Aff,28.2,28.3
Coral Academy ZK,Peninsula KN,Hope Lee,Neg,28.7,29.0
Harker LL,Brophy MS,Erika Linares,Neg,29.3,29.6
Loyola KK,West Des Moines Valley LV,Yardley Rosas,Neg,28.0,28.1
Oakwood BW,Peninsula SU,Elvis Pineda,Neg,29.2,29.8
Marlborough SC,Harker VL,Maanik Chotalla,Neg,29.8,30.0
Marlborough SG,Milpitas VP,Hannah Crowell,Aff,30.0,28.0
West Des Moines Valley JB,Loyola CK,Norma Delgado,Aff,28.9,28.5
Loyola AK,Peninsula CF,Gerard Grigsby,Neg,28.0,28.5
Marlborough GA,San Marino WC,Ken Bhardwaj,Aff,28.0,29.5
Sonoma AM,Marlborough CS,Adam Mimou,Neg,29.1,29.2
Pacific American VK,Marlborough ED,Krizel Guansing,Aff,29.1,28.9
Marlborough DK,Loyola LA,Alex Zavala,Aff,28.3,27.9
Marlborough LS,Peninsula WW,Travis Cochran,Neg,29.0,29.1
Milpitas DY,Loyola KO,Asenat Pantoja,Neg,28.3,28.4
Marlborough PP,BASIS Scottsdale JV,Patrick Fox,Aff,29.1,28.9
Marlborough OO,Loyola UT,Navya Simha,Aff,29.6,28.8
Peninsula BS,Gabrielino OL,Elvis Pineda,Aff,29.6,29.5
Marlborough AK,Loyola JG,Frank Li,Aff,28.2,28.0
Loyola SC,Marlborough EP,Elsha Harris-Yolanda,Neg,27.0,28.0
Marlborough KM,West Des Moines Valley AM,Navya Simha,Aff,29.2,28.0
Peninsula KT,Marlborough JG,Charles Schletzbaum,Neg,26.5,26.9
Sage Hill IH,Marlborough LF,Gordon Krauss,Neg,28.6,28.9
Harker RG,Sage Hill AJ,Joseph Barquin,Aff,29.2,29.1
Peninsula AI,Marlborough SS,Hannah Crowell,Aff,28.5,28.0
Marlborough PS,San Marino RL,Krizel Guansing,Aff,28.9,28.5
Marlborough MS,St Francis ZC,Vontrez White,Aff,29.4,29.2
Brophy VW,Coral Academy JA,Norma Delgado,Aff,29.2,29.0
Marlborough TZ,Peninsula DN,Gerbie Gandionco,Aff,28.8,28.7
Harker SY,Loyola RV,Joseph Barquin,Neg,29.4,29.5
Loyola TH,Marlborough CT,Adam Mimou,Aff,29.2,29.0
Marlborough FM,Meadows TB,Vontrez White,Neg,29.2,29.3
Harker TP,Marlborough AM,Gordon Krauss,Neg,29.2,29.3
Peninsula EE,Loyola MR,Gerard Grigsby,Neg,27.5,27.8
Marlborough RB,Peninsula SL,Maanik Chotalla,Aff,29.2,29.0
