Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Davidson Academy Of Nevada IT,Dougherty Valley KJ,Larry Liu,Neg,29.0,29.3
Brentwood RA,BASIS Scottsdale TK,Daniel Medina,Neg,28.5,29.0
Loyola SC,BASIS Silicon Valley VP,Nelson Okunlola,Neg,28.4,29.4
Loyola AK,Harker GN,Akilah Akridge,Aff,29.5,29.0
Harvard-Westlake LS,Westwood SM,David McGinnis,Aff,28.5,28.4
West Des Moines Valley CS,Leigh SG,Matheno Frazier-Bey,Aff,27.6,27.0
Peninsula BS,Northland Christian LM,Norma Delgado,Aff,29.3,29.2
Edgemont SU,Harvard-Westlake DB,Fei Wang,Aff,28.5,28.0
Loyola ED,BASIS Scottsdale AK,Laurel Pack,Aff,28.9,28.7
Notre Dame San Jose YG,Harvard-Westlake EY,Coby Hoffman,Neg,28.0,28.5
Loyola JR,Westwood AU,Samuel Nuebel,Neg,27.4,28.5
Awty International DC,Sharks Independent EC,Christian Han,Aff,29.5,29.4
Berkeley Independent DG,Marlborough EP,Avery Wilson,Neg,28.5,28.6
Walt Whitman HZ,Isidore Newman AB,Briajia Levi,Aff,29.9,29.7
Amador Valley EM,Berkeley Carroll JH,Fiker Tesfaye,Aff,29.3,29.0
Wayzata NS,Harvard-Westlake JT,Quinn McKenzie,Neg,29.6,29.8
Loyola RV,Travis B. Bryan EC,Natalie Tran,Neg,29.4,29.3
Lynbrook BZ,Stanford OHS AY,Vinay Vellore,Aff,30.0,29.9
Phillips Exeter Independent KG,Clear Lake CW,Leo Shao,Neg,29.5,29.2
Vestavia Hills VZ,Acton-Boxborough AK,Michael Lovaglio,Aff,30.0,29.4
Northern Valley AC,Ridge MS,Sachin Aggarwal,Neg,29.4,29.5
ModernBrain JH,Amador Valley CG,Ajay Rawal,Aff,29.0,27.0
Marlborough EL,Loyola GY,Vishnu Vennelakanti,Aff,28.5,27.0
Washington Independent YC,Dougherty Valley VR,Nethmin Liyanage,Aff,28.4,27.9
Dougherty Valley PN,Brophy YS,Chongwoo Kim,Aff,29.5,29.4
Westwood AT,Flintridge Prep ED,Will Phan,Aff,30.0,28.7
BASIS Silicon Valley YS,Cary Acad LM,Austin Broussard,Neg,27.6,28.8
Lakeside OT,Harvard-Westlake FS,Paxton Sheppard,Aff,28.5,28.3
Northland Christian AH,Colleyville Heritage GM,Scott Brown,Neg,29.5,29.7
Foothill NK,Dougherty Valley DK,Elaine Mowad,Neg,26.0,29.0
Brophy VF,Polytechnic KK,Zoe Huang,Aff,29.0,28.5
Los Altos NM,Sehome Independent RS,Ping Luo,Neg,28.5,29.0
Marlborough TZ,BASIS Scottsdale SS,aanya ghosh,Neg,29.2,29.3
Marlborough CS,Altamont WM,David Guidry,Neg,28.0,27.8
Success Academy HSLA-MANHATTAN RW,Immaculate Heart OA,siena roberts,Neg,29.1,27.8
Mission San Jose MW,Marlborough FM,Charles Goemmer,Aff,29.5,29.4
Immaculate Heart NH,Valley Christian CL,David Sposito,Neg,29.3,29.2
Trinity Prep GP,Li Independent RL,Kumail Zaidi,Neg,28.0,28.1
Loyola JP,Wayzata BF,Jennifer Buckner,Neg,28.7,28.9
Iowa City West FH,Dougherty Valley SL,Jonathan Meza,Aff,29.2,29.0
Altamont JS,American Heritage Broward CW,Sonali Nicola,Aff,30.0,29.9
Loyola UT,West Broward CF,Nhu Vo,Aff,29.6,29.4
Harvard-Westlake KM,Carnegie Vanguard LH,Anika Ganesh,Aff,29.2,29.1
Phillips Exeter Independent ES,BASIS Scottsdale JV,Vontrez White,Aff,29.6,29.5
Village AW,Harvard-Westlake AS,Curtis Ortega,Neg,29.0,29.1
Altamont SB,Mountain Lakes EW,Mark Kivimaki,Neg,29.1,29.2
Newark Science DA,Vestavia Hills AS,Aaron Gill,Neg,29.1,29.3
Valley Christian AC,Marlborough LS,Cody Hagemeier,Neg,28.5,29.5
Success Academy HSLA-MANHATTAN ZA,West Des Moines Valley JC,Calvin McMahon,Neg,27.8,27.4
Hawken BG,Monta Vista SC,Lucky Chiniasye,Aff,29.3,29.0
Marlborough SM,BASIS Silicon Valley JK,Elizabeth Su,Neg,29.3,29.4
Isidore Newman RH,Marlborough KM,Ava Wegmann-Gatarz,Neg,28.4,29.0
Immaculate Heart ES,Monta Vista HL,Max Perin,Aff,29.1,28.6
Lake Highland Prep CG,San Marino KP,Anandi Asha,Aff,28.0,27.0
Monta Vista AA,Westwood DV,Joaquin Arreola,Aff,29.4,29.3
Phillips Exeter Independent RQ,Strake Jesuit  LC,Nolan Si,Aff,30.0,29.9
West Des Moines Valley VD,Marlborough DK,Madison Ade,Neg,27.9,29.2
Interlake BC,St Michael Albertville BD,Jesutofunmi OGUNNIRAN,Neg,28.8,29.0
Marlborough MS,Washington Independent JP,Adam Mimou,Neg,29.1,29.2
Redlands EZ,Archbishop Mitty AM,Gerard Grigsby,Neg,27.3,27.4
Able2Shine MH,Athens MS,Lei Huang,Neg,28.5,29.0
Marlborough SW,Harvard-Westlake MR,Matthew St-Germain,Neg,29.3,29.7
Saratoga AS,Marlborough JM,Matt Karnyski,Aff,28.5,28.2
Archbishop Mitty AP,Marlborough SS,Truman Le,Aff,29.2,29.1
OCSA IL,Stanford OHS ES,Li Ding,Aff,29.1,28.9
Iowa City West JL,Mercer Island Independent JY,Lukas Krause,Neg,28.7,28.9
Amador Valley LA,Holy Trinity Episcopal AR,Sarah Stein,Aff,29.0,28.0
Coppell KT,Kinkaid SZ,Gerbie Gandionco,Neg,29.0,29.3
Sharks Independent WZ,Marlborough SK,John Thompson,Aff,28.0,27.5
American TD,Loyola LA,Jacob Nails,Aff,29.2,28.8
Interlake OC,Trojan Independent PM,Nigel Taylor-Ward,Neg,28.1,29.8
Francis Parker RM,Flintridge Prep OL,Muhammadbaqir Oloruntoyin,Neg,29.0,29.5
Hamilton CL,Trinity Prep CK,Ling Li,Aff,28.5,29.0
Riverside Independent SH,Dr. Phillips CL,Ben Cortez,Aff,29.4,28.2
Harvard-Westlake JW,OCSA RS,Andrew Park,Aff,29.6,29.5
Dougherty Valley MP,Able2Shine ML,Rajini Chettipally,Neg,28.0,29.0
Dougherty Valley MV,Able2Shine HH,Di Wu,Neg,28.0,28.3
Golden State SS,Marlborough AK,Pranjal Verma,Aff,28.5,28.0
Cabot KB,Lake Highland Prep WH,Nicholas Ford,Neg,29.1,29.2
Ridge SK,Loyola MT,Kristopher Samuel,Aff,28.8,28.7
West Des Moines Valley BT,Interlake AA,Matthew Chi,Aff,29.7,29.3
Horace Greeley CC,Isidore Newman DC,David Coates,Neg,29.1,29.2
Mountain View AW,Isidore Newman MB,David Wu,Aff,29.0,28.8
Wilcox SM,Marlborough LF,Cyrus Jackson,Neg,28.9,29.0
Lake Highland Prep NA,Palisades Charter SM,Natalie Yehezkel,Neg,29.2,29.4
ADL VK,Loyola KO,Spencer Thomas,Aff,29.0,28.9
Athens SG,Hamilton MM,Krishna Aparanji,Aff,29.0,28.0
Loyola EM,Vestavia Hills MH,Joseph Barquin,Neg,29.1,29.3
Marlborough RB,Ridge AM,Nicholas Copland,Aff,29.0,28.0
Bronx Science SM,Pinewood TA,Blake Andrews,Neg,28.0,29.0
Midtown AS,Franklin SS,Saumya Singh,Aff,29.0,28.5
BASIS San Antonio Shavano ZR,Dougherty Valley SV,Isaiah Salgado,Aff,29.1,29.0
East Chapel Hill AX,Monta Vista KR,Patrick Fox,Neg,28.4,29.0
Prospect AS,Papaya Valley SK,Jeff Wolf,Neg,28.8,29.4
Westwood AP,Loyola TG,Zakai Petilon,Neg,27.0,29.0
Marlborough BG,Success Academy HSLA-MANHATTAN BL,Collin Goemmer,Neg,28.0,28.8
Success Academy HSLA-BROOKLYN BB,Walt Whitman SC,Denitsa Zvetkova,Neg,29.5,30.0
ModernBrain JK,Clear Lake MK,Antonina Clementi,Aff,29.0,28.0
Mavericks RS,Immaculate Heart AE,Sabeeh Mirza,Neg,28.3,28.9
Cornerstone ES,Golden State AV,Edward Rumbos-Perez,Neg,28.5,28.6
Loyola TH,Desert Vista AY,Anirv Ayyala,Aff,28.8,28.1
Iowa City West BE,Edgemont AP,Cat Smith,Aff,28.6,28.5
Marlborough JK,Lake Highland Prep ET,Jay Kim-Turner,Neg,28.6,29.0
Los Altos EY,,,Aff BYE,Aff BYE,
