Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harvard-Westlake JW,West Des Moines Valley JC,Elizabeth Su,Aff,29.0,28.6
Altamont WM,Immaculate Heart OA,Spencer Thomas,Aff,28.8,27.8
Clear Lake MK,Iowa City West JL,Nolan Si,Neg,29.5,29.6
Marlborough RB,Success Academy HSLA-MANHATTAN RW,Collin Goemmer,Aff,28.9,28.4
Dougherty Valley KJ,Marlborough BG,Aarya Aluri,Aff,29.6,29.4
Bronx Science SM,West Des Moines Valley CS,Li Ding,Aff,28.4,28.3
Westwood AT,Marlborough DK,siena roberts,Neg,28.7,29.0
Stanford OHS AY,Harvard-Westlake JT,Ioel Katz,Aff,29.7,29.0
Monta Vista KR,Horace Greeley CC,Sonali Nicola,Neg,29.9,30.0
Monta Vista SC,Brophy YS,Sabeeh Mirza,Neg,28.8,28.6
Polytechnic KK,Northland Christian LM,Briajia Levi,Neg,28.9,29.0
Loyola ED,West Des Moines Valley BT,Zakai Petilon,Aff,26.0,25.9
Cabot KB,Harvard-Westlake MR,Vinay Vellore,Aff,30.0,29.9
Mercer Island Independent JY,Mission San Jose MW,Mark Kivimaki,Aff,29.1,28.8
Desert Vista AY,Loyola RV,Jacob Nails,Neg,28.5,29.5
Dougherty Valley PN,Pinewood TA,Vontrez White,Aff,29.2,29.1
Marlborough EP,Loyola GY,David Wu,Aff,29.4,27.8
American TD,BASIS Scottsdale SS,Samuel Nuebel,Neg,28.5,29.0
Leigh SG,Marlborough AK,Zoe Huang,Neg,29.0,29.5
Able2Shine HH,Marlborough LS,Katie Raphaelson,Neg,28.0,27.8
Dougherty Valley SV,Acton-Boxborough AK,Sarah Stein,Neg,27.0,29.5
Trinity Prep GP,Isidore Newman DC,Max Perin,Neg,28.5,28.8
Berkeley Carroll JH,Archbishop Mitty AP,Nicholas Copland,Neg,27.0,30.0
Saratoga AS,Amador Valley CG,Jason Phan,Neg,28.0,28.5
Ridge MS,Loyola SC,Jennifer Buckner,Aff,29.6,29.1
