Aff,Neg,Judges,Votes,Result
Southlake Carroll PK,Ayala AM,"Chris Castillo																																		Rishi Mukherjee																																		Ari Davidson","Neg																												Neg																												Neg","3-0																															NEG"
Strake Jesuit  JW,Lexington BF,"Phoenix Pittman																																		Sam Larson																																		Samantha McLoughlin","Neg																												Neg																												Neg","3-0																															NEG"
