Aff,Neg,Judges,Votes,Win
Greenhill DM,Harvard-Westlake AS,"Garrett Bishop																																						Katie Raphaelson																																						Mark Kivimaki","Aff																															Aff																															Aff","3-0																															AFF"
Harvard-Westlake LS,Horace Greeley CC,"Andrew Brandt																																						Elizabeth Elliott																																						Jordan Brown","Neg																															Aff																															Neg","2-1																															NEG"
