Aff,Neg,Judges,Votes,Win
Lake Highland Prep HL,Westlake MR,"Adam Smiley																																						David Heidt																																						Aaron Timmons																																						Bob Shurtz																																						Sara Sanchez","Aff																															Neg																															Aff																															Aff																															Aff","4-1																															AFF"
