Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Cuthbertson KG,Cary Acad PL,Ishan Rereddy,Neg,28.6,29.8
Hawken JR,William G. Enloe SK,Srikanth Nagaraju,Aff,30.0,28.0
Marvin Ridge AM,Trinity Prep SK,Jack Gessner,Neg,29.0,28.2
Isidore Newman BD,William G. Enloe RR,Aiden Wang,Aff,28.5,28.0
William G. Enloe ES,Northview JZ,Ryan Si,Neg,29.9,30.0
Hawken BM,William G. Enloe TH,Pinal Patel,Aff,29.0,28.0
Bronx Science KS,Hawken BG,Aum Kendapadi,Neg,28.9,29.5
Apex Friendship JD,Cary Acad AF,Sumitra Srinivasan,Neg,28.0,28.5
William G. Enloe SG,Research Triangle KP,Srikanth Nagaraju,Neg,28.5,29.0
Research Triangle YB,Lake Highland Prep SR,Sachin Aggarwal,Neg,28.7,28.9
Ardrey Kell RS,Research Triangle PS,Aum Kendapadi,Neg,27.9,29.2
Langley AV,Cary Acad RP,Swetha Saddi,Neg,28.0,28.5
Cary Acad TB,Research Triangle HF,Jamie Hao,Aff,28.6,28.3
Marvin Ridge SR,Ridge TL,Alison Snider,Aff,28.0,27.5
Ridge FJ,William G. Enloe RY,Ryan Si,Aff,28.0,27.2
Isidore Newman DC,Trinity Prep CK,Sachin Aggarwal,Aff,29.6,29.1
Pine Lake Prep AV,William G. Enloe GG,Anderson Hendrix,Neg,27.2,27.3
Northland Christian LM,Hawken IK,Jonathan Conger,Aff,29.0,28.0
Early College at Guilford AS,Lake Highland Prep AC,Alison Snider,Neg,27.5,28.0
Isidore Newman RH,Bronx Science GG,Swetha Saddi,Neg,29.0,29.5
Marvin Ridge SS,Isidore Newman MB,Anderson Hendrix,Neg,27.5,29.2
Apex Friendship BM,Langley AE,Jonathan Conger,Aff,29.0,28.0
William G. Enloe AK,Isidore Newman GB,Arafath Mohammad,Aff,29.0,28.0
William G. Enloe AD,Lake Highland Prep MD,Arafath Mohammad,Aff,29.5,29.0
William G. Enloe AP,Langley MN,Pinal Patel,Neg,28.0,29.0
Cary Acad LM,Trinity Prep SH,Jack Gessner,Aff,29.9,28.5
Apex Friendship CM,Hawken KK,Ishan Rereddy,Aff,28.4,27.5
Marvin Ridge NM,Apex Friendship ND,Allen Huang,Aff,30.0,29.0
Marvin Ridge CH,William G. Enloe SA,Priya Aggarwal,Aff,28.0,28.1
Cuthbertson PB,Bronx Science CH,Allen Huang,Neg,29.0,30.0
William G. Enloe LA,Northland Christian LH,Aiden Wang,Neg,28.6,29.0
Trinity Prep GP,Cape Fear MS,Jamie Hao,Aff,28.5,28.4
