Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Hamilton AL,Harrison TB,Clement Agho-Otoghile,Aff,28.6,28.5
Iowa City West NW,Providence Senior AK,Joseph Barquin,Aff,29.2,28.8
Hawken ST,Oxford VM,Yajat Bhargav,Neg,30.0,30.0
Harker DS,Lake Highland Prep AB,Kyra Boorsma Bergerud,Neg,28.0,29.3
Marlborough JS,Southlake Carroll EP,Jack Booth,Neg,28.8,29.1
Harvard-Westlake ML,Harrison JB,Grant Brown,Neg,28.7,29.2
McDowell JJ,Millard North JS,Holden Bukowsky,Aff,28.1,28.0
Bronx Science KH,Eagan AE,Ishan Rereddy,Neg,28.6,28.9
James Logan HS,Harrison JG,Clement Agho-Otoghile,Neg,28.0,28.5
West Des Moines Valley JS,Claudia Taylor Johnson JA,Faizaan Dossani,Aff,28.2,28.1
MAST@FIU DZ,Hawken AS,Diego Flores,Aff,28.8,28.7
James Bowie NW,Monta Vista RD,Yoyo Lei,Neg,28.9,29.4
Langham Creek ML,Marlborough MJ,Jayanne Forrest,Neg,28.7,30.0
Maggie L. Walker Governor's DK,Memorial DX,Brett Fortier,Neg,28.3,29.2
James Logan JS,Westlake AH,Gerard Grigsby,Neg,27.0,27.2
Oak Ridge AH,Bellarmine  AK,Chetan Hertzig,Neg,28.0,29.2
Unionville AS,Ridge RD,Cyrus Jackson,Neg,28.9,29.0
Hunter SL,St Francis HU,Collin Johns,Aff,25.0,23.0
Monta Vista KR,Stuyvesant DZ,Graham Johnstone,Aff,29.3,28.6
Academy Of Classical Christian Studies JM,Archbishop Mitty AP,Lukas Krause,Aff,29.0,28.9
Isidore Newman AB,Harvard-Westlake AW,Harper Learmonth,Aff,28.9,28.9
Harker SS,Little Rock Central MG,Qi Bin Lei,Neg,29.5,29.6
Harvard-Westlake ZG,Harker SY,Sarah Li,Neg,28.5,28.7
Millard North SD,Lexington AM,Jenn Melin,Neg,28.2,28.4
James Logan AA,Westridge TW,Jonathan Meza,Neg,28.2,28.5
Harker KB,Durham SA,Brendon Morris,Aff,29.4,29.3
Harvard-Westlake EG,Maggie L. Walker Governor's SM,Jacob Nails,Neg,28.7,28.2
Southlake Carroll AR,Dulles NJ,Nelson Okunlola,Neg,28.8,28.9
Bronx Science LW,Edina DS,Conrad Palor,Neg,28.0,29.5
Oxford VD,Oak Ridge AA,Abhived Pulapaka,Neg,28.7,28.8
Memorial BD,Hamilton GB,Jack Quisenberry,Aff,29.4,28.1
Prospect ST,Bronx Science RP,Stephen Scopa,Aff,29.4,28.3
Marlborough WR,Isidore Newman SR,Aashril Shazar,Aff,28.9,28.0
Isidore Newman EE,Dwight-Englewood EK,John Sims,Aff,29.5,29.0
Monta Vista EY,Stuyvesant LC,Akshay Manglik,Neg,28.1,28.3
Vestavia Hills TP,La Reina IB,Zoe Soderquist,Neg,26.0,27.0
Palisades Charter SM,Maggie L. Walker Governor's IR,Matt Stannard,Aff,27.0,28.5
Barrington AC,American Heritage Broward MR,Cale McCrary,Aff,28.3,28.8
Harvard-Westlake RV,Monta Vista PP,Iyana Trotman,Aff,29.1,28.9
Millard North AR,William G. Enloe PD,Harun Vemulapalli,Aff,28.5,28.4
La Reina LS,St Agnes EH,Daniel Shi,Neg,30.0,30.0
Cherokee Trail TB,Mercer Island KS,Lauren Woodall,Neg,29.5,29.6
Plano East PG,Vestavia Hills EP,Daniel Xu,Aff,28.9,28.7
James Logan JSu,Edgemont Junior-Senior EG,Om Gandhi,Aff,29.0,29.0
Little Rock Central XJ,Poly Prep Country Day RG,Joseph Barquin,Aff,28.3,28.0
Bronx Science VL,Ardsley LL,Grant Brown,Neg,28.4,28.9
Los Alamos MP,Athenian EY,Holden Bukowsky,Neg,28.2,28.8
Marlborough VA,Chaminade AS,Shampurna Mitra,Neg,28.5,29.0
Jordan VS,Harrison JA,Garrett Bishop,Aff,29.0,28.0
Claudia Taylor Johnson RM,Lake Highland Prep ABa,Faizaan Dossani,Aff,28.4,28.3
Heights AW,Millburn MM,Diego Flores,Aff,29.1,28.5
Harvard-Westlake WL,Memorial MG,Ishan Rereddy,Aff,30.0,28.8
Westlake MR,Marlborough HL,Jayanne Forrest,Aff,29.7,29.5
Harvard-Westlake IC,Greenhill AK,Gerard Grigsby,Aff,29.3,29.2
Greenhill SL,Charlotte Latin AS,Chetan Hertzig,Aff,29.2,28.8
Marlborough YN,Kenston EJ,Cyrus Jackson,Neg,28.0,28.5
Meadow Glen VW,Cypress Bay ZR,Collin Johns,Aff,24.0,22.0
West Des Moines Valley BT,Mercer Island AW,Graham Johnstone,Neg,27.9,28.2
Pine View EL,San Mateo YR,Arnav Simha,Neg,28.8,28.9
Archbishop Mitty AC,James Logan RS,Om Gandhi,Neg,29.0,29.5
American Heritage Broward JW,McDowell AK,Dave Shine,Neg,24.0,25.0
Westridge KY,Trinity Prep JC,Sarah Li,Neg,28.4,28.5
Edina JS,Millard North NL,Jenn Melin,Neg,28.7,28.8
Seven Lakes VS,Little Rock Central CS,Jonathan Meza,Aff,28.5,28.3
Harrison JP,Ridge SN,Brendon Morris,Neg,28.2,28.4
Brophy TJ,Harker PG,Jacob Nails,Neg,28.8,29.3
McNeil MY,West Des Moines Valley RT,Nelson Okunlola,Neg,28.4,28.8
Durham PA,American Heritage Broward SS,Garrett Bishop,Neg,28.5,29.0
Lake Highland Prep NP,Maggie L. Walker Governor's PT,Abhived Pulapaka,Aff,28.9,28.0
Lexington RL,Brophy CC,Jack Quisenberry,Aff,28.5,28.4
JPG JF,BASIS Independent Silicon Valley JK,Stephen Scopa,Neg,28.0,28.3
Little Rock Central BF,Trinity Prep AD,Chris Randall,Aff,28.0,27.0
Apple Valley KW,Dulles VN,Lukas Krause,Neg,28.6,28.9
McNeil AG,Millard North SB,Arnav Simha,Aff,28.7,28.6
Los Altos AK,St Francis DG,Matt Stannard,Aff,28.4,27.5
BASIS Independent Silicon Valley SK,Lake Highland Prep VS,Jalyn Wu,Aff,29.2,28.9
Charlotte Latin EL,Ardsley KK,Sean Fahey,Aff,29.0,27.8
Acton-Boxborough TW,Carnegie Vanguard LH,Sean Fahey,Neg,28.5,29.0
Lake Highland Prep HL,Southlake Carroll AS,Harun Vemulapalli,Aff,28.7,28.5
Lake Highland Prep PS,Newman Smith SJ,Lauren Woodall,Aff,29.6,29.5
Barrington SD,Monta Vista AA,Daniel Xu,Neg,28.5,28.7
William G. Enloe RN,Strawberry Crest SC,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Harker VL,Barrington JH,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Saratoga EV,,,Aff BYE,Aff BYE,
