Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Eagan AE,Charlotte Latin EL,Maxine Adams,Neg,29.5,29.8
Harvard-Westlake EG,William G. Enloe RN,Mohul Aggarwal,Neg,28.4,28.6
La Reina LS,Unionville AS,Clement Agho-Otoghile,Neg,28.0,28.0
Marlborough MJ,Harrison JB,Sam Anderson,Aff,29.1,28.9
Brophy CC,Edina DS,Joseph Barquin,Aff,29.0,28.8
McDowell JJ,Trinity Prep JC,Garrett Bishop,Neg,28.0,28.1
Little Rock Central XJ,American Heritage Broward MR,Kyra Boorsma Bergerud,Neg,28.5,28.0
Isidore Newman SR,Barrington SD,Jack Booth,Aff,28.7,28.6
Harrison TB,Millard North SD,Grant Brown,Aff,28.7,28.6
McNeil AG,Vestavia Hills EP,Holden Bukowsky,Aff,29.0,28.6
Hamilton GB,Newman Smith SJ,Faizaan Dossani,Aff,28.8,28.7
Providence Senior AK,Brophy TJ,Sean Fahey,Aff,28.3,28.4
Little Rock Central MG,Greenhill SL,Diego Flores,Neg,29.9,30.0
Stuyvesant LC,Westlake MR,Brett Fortier,Neg,28.6,28.7
Durham SA,Isidore Newman EE,Khamani Griffin,Neg,28.3,30.0
William G. Enloe PD,Monta Vista AA,Chetan Hertzig,Aff,29.3,29.2
Memorial MG,American Heritage Broward JW,Graham Johnstone,Aff,28.8,28.7
Vestavia Hills TP,Lake Highland Prep ABa,Shane Karnes,Neg,28.8,29.0
James Logan JS,Trinity Prep AD,Parth Misra,Neg,28.9,29.9
BASIS Independent Silicon Valley SK,Hawken ST,Mark Kivimaki,Aff,28.7,28.6
Dulles VN,Cypress Bay ZR,Kyle Kopf,Aff,30.0,29.2
Bronx Science LW,Maggie L. Walker Governor's IR,Joshua Koshy,Aff,28.7,27.9
Southlake Carroll AR,Harker DS,Lukas Krause,Aff,28.9,28.5
Harker VL,Harvard-Westlake ZG,Gordon Krauss,Aff,28.9,28.7
Saratoga EV,Marlborough JS,Truman Le,Neg,28.2,28.5
James Logan RS,Harvard-Westlake ML,Yoyo Lei,Neg,28.7,29.5
McDowell AK,Harrison JA,Lotem Levy,Aff,28.0,28.5
Harvard-Westlake IC,Hawken AS,Sarah Li,Aff,29.3,28.9
Memorial DX,Lake Highland Prep NP,Vik Maan,Aff,30.0,28.9
Harvard-Westlake WL,Millard North JS,Akshay Manglik,Aff,28.8,28.7
Carnegie Vanguard LH,Harker SS,Cale McCrary,Neg,28.3,29.4
Millburn MM,Archbishop Mitty AC,David McGinnis,Neg,27.2,27.3
Ridge RD,Hunter SL,Jenn Melin,Aff,29.4,28.9
Lexington RL,Edina JS,Jonathan Meza,Neg,28.6,28.7
Mercer Island AW,Los Alamos MP,Pritam Mishra,Aff,28.8,28.2
Archbishop Mitty AP,Durham PA,Jacob Nails,Neg,28.7,28.3
St Francis HU,Edgemont Junior-Senior EG,Anita Natzkova-Zvetkova,Neg,28.0,28.0
Dwight-Englewood EK,Harker KB,Vanessa Nguyen,Aff,28.9,28.8
Stuyvesant DZ,Apple Valley KW,Nelson Okunlola,Neg,28.6,28.9
West Des Moines Valley RT,Isidore Newman AB,Demarcus Powell,Neg,28.4,28.7
San Mateo YR,Iowa City West NW,Abhived Pulapaka,Aff,29.8,29.7
Monta Vista RD,Millard North NL,Jack Quisenberry,Aff,29.7,29.6
Cherokee Trail TB,Pine View EL,Manu Ramineni,Neg,29.9,30.0
American Heritage Broward SS,Marlborough WR,Ishan Rereddy,Aff,29.2,28.9
Athenian EY,Harker SY,Grace Sahualla,Neg,29.0,29.0
Monta Vista PP,Maggie L. Walker Governor's SM,Marvin Sanchez,Aff,27.0,23.0
Seven Lakes VS,Maggie L. Walker Governor's PT,Stephen Scopa,Aff,28.0,28.1
Acton-Boxborough TW,Marlborough VA,Aashril Shazar,Aff,29.0,28.9
Marlborough YN,St Francis DG,Daniel Shi,Neg,30.0,30.0
Marlborough HL,Harker PG,Arnav Simha,Neg,28.8,28.7
Millard North SB,Maggie L. Walker Governor's DK,Matt Stannard,Aff,28.5,27.8
James Bowie NW,Memorial BD,Becca Traber,Neg,29.0,29.6
Ardsley LL,BASIS Independent Silicon Valley JK,Harun Vemulapalli,Neg,28.5,28.6
McNeil MY,Lexington AM,Christopher Vincent,Aff,27.9,27.8
Oxford VM,Oak Ridge AA,Lauren Woodall,Aff,29.6,29.5
Prospect ST,Monta Vista KR,Jalyn Wu,Aff,29.5,29.4
Academy Of Classical Christian Studies JM,Dulles NJ,Daniel Xu,Aff,30.0,30.0
Poly Prep Country Day RG,Bronx Science VL,lila lavender,Aff,29.0,28.5
Harrison JP,Westridge TW,Sam Anderson,Aff,29.5,29.1
Little Rock Central BF,Barrington AC,Joseph Barquin,Neg,28.7,28.6
West Des Moines Valley JS,Claudia Taylor Johnson RM,Grant Brown,Aff,28.8,28.6
Chaminade AS,Bellarmine  AK,Holden Bukowsky,Aff,29.0,28.9
James Logan AA,Lake Highland Prep VS,Sean Fahey,Aff,29.0,28.6
Greenhill AK,James Logan HS,Chetan Hertzig,Aff,28.4,28.0
MAST@FIU DZ,Monta Vista EY,Graham Johnstone,Neg,28.7,29.0
Palisades Charter SM,West Des Moines Valley BT,Gordon Krauss,Neg,28.0,28.2
Millard North AR,Harrison JG,Truman Le,Aff,28.0,27.9
Westridge KY,Oak Ridge AH,Yoyo Lei,Aff,28.5,27.7
Lake Highland Prep HL,St Agnes EH,Qi Bin Lei,Neg,29.7,29.8
James Logan JSu,Westlake AH,Lotem Levy,Neg,29.8,29.9
Hamilton AL,Mercer Island KS,Sarah Li,Aff,28.6,28.8
Claudia Taylor Johnson JA,Los Altos AK,Nelson Okunlola,Neg,28.3,28.5
Southlake Carroll AS,Bronx Science RP,Manu Ramineni,Neg,29.9,30.0
Plano East PG,Oxford VD,Arnav Simha,Neg,28.7,28.8
Jordan VS,Heights AW,Becca Traber,Aff,29.2,29.1
Ridge SN,Harvard-Westlake RV,Christopher Vincent,Aff,28.7,28.6
Harvard-Westlake AW,Lake Highland Prep AB,Lauren Woodall,Aff,29.6,29.5
Lake Highland Prep PS,Southlake Carroll EP,Daniel Xu,Neg,30.0,30.0
