Aff,Neg,Judges,Votes,Win
Millard North AD,Lincoln East IX,"Michael Cole																																						Rachel Overstreet																																						Jeff Thormodsgard","Neg																															Aff																															Neg","2-1																															NEG"
Millard North PG,Lincoln East AG,"Sally Pies																																						Al Deak																																						Ethan Anderson","Aff																															Aff																															Aff","3-0																															AFF"
Brookings HS,SF Lincoln WW,"Preston McInelly																																						Michelle Keever																																						Abhi Karri","Aff																															Aff																															Aff","3-0																															AFF"
Brookings BM,SF Roosevelt MK,"Maximilian Peters																																						Brooke Meints																																						LiKang Zhu","Aff																															Neg																															Neg","2-1																															NEG"
