Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Apple Valley KW,Lake Highland Prep NP,Garrett Bishop,Aff,29.0,28.8
Durham SA,Lake Highland Prep GM,Alexandra Dattoli,Aff,29.0,28.0
American Heritage Broward JW,Lake Highland Prep ABa,Moshe Shmia,Neg,28.8,28.8
Durham CW,Lake Highland Prep VS,Julia Hren,Aff,29.5,29.0
Holy Trinity Episcopal RP,Lake Highland Prep SS,William Gonzalez,Aff,29.0,28.0
Durham PA,Lake Highland Prep AR,Stephen Scopa,Aff,28.4,28.0
Lake Highland Prep AB,Palm Bay Magnet CN,Prateek Gupta,Aff,29.8,28.0
Strawberry Crest SC,Coral Springs BS,Jayanne Forrest,Aff,28.8,28.7
Lake Highland Prep PS,Buchholz VB,Delon Fuller,Aff,29.6,25.0
Cypress Bay MZ,Nova JW,Ethan Massa,Aff,28.6,27.0
MAST@FIU MH,Lake Highland Prep HL,Christopher Brown,Neg,28.5,29.5
Lake Highland Prep YA,American Heritage Broward SS,Jacob Nails,Neg,29.1,29.2
American Heritage Broward MR,Lake Highland Prep AV,Hetal Patel,Neg,28.2,28.2
Lake Highland Prep SV,Nova TA,Quinn McKenzie,Aff,29.5,28.8
MAST@FIU ML,,,Aff BYE,Aff BYE,
