Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Coral Springs BS,Lake Highland Prep GM,Garrett Bishop,Neg,27.5,27.8
Buchholz VB,Lake Highland Prep AR,Julia Hren,Neg,28.5,29.0
Apple Valley KW,Lake Highland Prep VS,William Gonzalez,Aff,29.0,28.7
MAST@FIU MH,Lake Highland Prep AV,Ravi Chillikatil,Neg,28.0,29.0
Lake Highland Prep HL,American Heritage Broward SS,Hetal Patel,Neg,28.0,28.5
Cypress Bay MZ,Lake Highland Prep NP,Alexandra Dattoli,Neg,28.0,28.5
Durham CW,Lake Highland Prep SS,Prateek Gupta,Aff,29.0,28.7
Durham SA,MAST@FIU ML,Becca Traber,Aff,29.0,27.0
Strawberry Crest SC,Lake Highland Prep SV,Justinmar Perez,Neg,28.0,29.0
Palm Bay Magnet CN,Lake Highland Prep PS,Ethan Massa,Neg,28.1,29.2
American Heritage Broward MR,Lake Highland Prep AB,Christopher Brown,Neg,28.5,29.0
Holy Trinity Episcopal RP,Lake Highland Prep YA,Quinn McKenzie,Neg,29.2,29.5
American Heritage Broward JW,Nova TA,Jayanne Forrest,Aff,29.7,28.7
Nova JW,Lake Highland Prep ABa,Stephen Scopa,Neg,27.0,27.1
Durham PA,,,,,
