Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Lake Highland Prep SV,American Heritage Broward MR,William Gonzalez,Neg,28.8,29.2
Apple Valley KW,Lake Highland Prep YA,Justinmar Perez,Neg,30.0,30.0
Lake Highland Prep PS,Durham CW,Christopher Brown,Neg,29.0,29.5
Palm Bay Magnet CN,Lake Highland Prep SS,Delon Fuller,Aff,29.7,28.8
Nova TA,Lake Highland Prep ABa,Ravi Chillikatil,Neg,27.0,28.5
Lake Highland Prep VS,Durham PA,Prateek Gupta,Neg,29.4,29.7
Lake Highland Prep GM,American Heritage Broward SS,Julia Hren,Neg,29.0,29.5
Durham SA,Lake Highland Prep AR,Quinn McKenzie,Aff,30.0,29.5
Lake Highland Prep HL,Buchholz VB,Stephen Scopa,Neg,28.8,29.1
Strawberry Crest SC,Lake Highland Prep AB,Garrett Bishop,Neg,28.0,28.7
MAST@FIU ML,Holy Trinity Episcopal RP,Alexandra Dattoli,Neg,30.0,30.0
Lake Highland Prep NP,Nova JW,Moshe Shmia,Aff,29.0,28.0
MAST@FIU MH,Cypress Bay MZ,Kevin Wagner,Aff,28.9,28.8
Lake Highland Prep AV,American Heritage Broward JW,Amanda Kopelman,Neg,28.4,29.8
,Coral Springs BS,,Neg BYE,Neg BYE,
