Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Marlborough RB,Lynbrook AS,Gordon Krauss,Neg,28.9,29.0
Lynbrook BZ,Marlborough PS,Jeremy Kim,Aff,29.7,28.7
Riverside Independent OT,Regent Legacy RN,Jeremy Kim,Aff,28.4,27.2
Peninsula KT,Sage Hill AJ,Elvis Pineda,Neg,29.0,29.5
Marlborough DK,Peninsula DN,Lucas Hunter,Neg,28.8,29.0
Gunn HS Independent SP,Marlborough CS,Brian Son,Aff,28.9,28.8
Immaculate Heart OA,Harvard-Westlake LS,Shreeram Modi,Neg,28.5,28.6
BASIS Scottsdale TK,Peninsula JT,Emmelyne Lay,Aff,29.2,28.7
Francis Parker LC,Flintridge Prep CX,Michael Ross,Neg,28.5,28.7
Immaculate Heart NH,Brophy MC,Elvis Pineda,Aff,29.4,28.9
Immaculate Heart CJ,Marlborough SS,Brian Son,Neg,28.9,28.8
North Hollywood HB,Bishop Amat Memorial MV,Joseph Barquin,Neg,28.3,28.4
Flintridge Prep OL,Hunter Independent GK,Ishan Sharma,Aff,28.5,28.6
BASIS Scottsdale JV,Brophy YS,Ishan Sharma,Aff,28.9,28.6
Harvard-Westlake JW,Lynbrook NM,Joseph Barquin,Aff,28.7,28.6
PSS Independent SV,Sharks Independent WL,Adarsh Agrawal,Neg,28.3,30.0
Banana WC,Pinewood CA,Joseph Hong,Aff,28.4,28.3
Harvard-Westlake FS,Peninsula JE,Lydia Wang,Neg,28.0,28.3
Dublin HS Independent AG,Harvard-Westlake DB,Shreeram Modi,Aff,29.4,28.7
,Immaculate Heart MD,Gabriela Adler,Neg,,29.4
Harvard-Westlake JT,Cupertino HS Independent AS,Norma Delgado,Aff,29.5,28.6
Pinewood TA,Fort Walton Beach AW,Vontrez White,Aff,29.1,29.0
Meadows TB,Monta Vista HL,Simone Pisarik,Neg,29.1,29.2
BASIS Silicon Valley YS,Gabrielino OL,Norma Delgado,Aff,29.5,29.4
Marlborough EL,Lynbrook VV,Jackson Mills,Neg,28.6,28.7
Horace Greeley SG,Marlborough SK,Adarsh Agrawal,Aff,29.6,28.3
Riverside Independent SH,Marlborough AL,Brett Cryan,Aff,29.4,28.5
Marlborough OO,Immaculate Heart ES,Jackson Mills,Aff,29.4,29.1
Immaculate Heart AE,Harvard-Westlake KM,Lydia Wang,Neg,28.5,29.5
BASIS Silicon Valley JK,Immaculate Heart CM,Christopher Liu,Aff,29.4,28.8
Brophy VW,St Thomas CO,Samantha Catapang,Neg,28.5,28.7
Papaya Valley SK,Riverside Independent PK,Samantha Catapang,Aff,29.7,29.1
Marlborough SMo,BASIS Silicon Valley VP,Gene Bressler,Neg,28.9,29.0
Peninsula SU,Elkins SS,Emmelyne Lay,Aff,29.4,29.0
Lynbrook OM,BASIS Scottsdale AK,Gabriela Adler,Aff,29.6,29.2
Marlborough MF,PSS Independent PN,Jack Stern,Neg,27.2,28.0
Marlborough SW,Monta Vista EY,Gordon Krauss,Neg,28.6,29.4
Harvard-Westlake AS,Marlborough AM,Brett Cryan,Neg,28.9,29.5
Marlborough LF,Awty International DR,Rosalind Goldman,Aff,29.1,29.0
PSS Independent SL,Monta Vista SC,Matt Conrad,Aff,29.5,28.9
Horace Greeley CC,Immaculate Heart SH,Jonathan Meza,Aff,28.9,28.7
North Hollywood GL,Marlborough CM,Krizel Guansing,Neg,28.5,28.6
Flintridge Prep IL,Sage Hill LZ,Gene Bressler,Aff,29.2,28.5
BASIS Scottsdale SS,Phillips Exeter Independent JM,Michael Harris,Aff,29.5,29.2
Phillips Exeter Independent ES,Kim Insititute JK,Vontrez White,Aff,29.4,29.3
Waring MB,Marlborough AK,Michael Ross,Aff,29.2,28.7
Peninsula GY,Sage Hill IH,Rosalind Goldman,Neg,28.2,28.4
Lynbrook ST,Marlborough SM,Tim Alderete,Aff,28.4,27.8
Flintridge Prep ED,Harvard-Westlake SB,Curtis Ortega,Neg,28.2,28.3
