Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Holy Ghost Prep CR,McClintock EG,Ari X,Neg,29.0,29.0
Robbinsdale Area LD,Holy Cross JD,Kalina Pierga,Neg,28.6,28.8
Midtown FB,Randolph CC,Di Wu,Neg,28.7,28.9
William G. Enloe RN,Timber Creek RH,Elaine Liu,Aff,28.0,27.0
Eastern LW,Scarsdale JK,Stephen Scopa,Neg,28.5,28.8
Scarsdale DD,Southlake Carroll GD,John Mast,Neg,28.5,28.6
Stuyvesant HJ,Brophy TJ,Krutin Devesh,Neg,28.2,29.0
Lake Highland Prep AB,Barrington AC,Arjun Chopra,Aff,29.8,29.2
Westlake CCo,Stuyvesant DZ,Tej Gedela,Neg,28.5,28.7
Edina JS,St Mary's Hall HT,Bryce Piotrowski,Aff,29.3,28.1
Dripping Springs CD,Lawrenceville Independent MM,Wyatt Hatfield,Neg,29.0,30.0
North Allegheny ST,Harrison BS,Zee Wang,Neg,28.3,28.8
Princeton AS,Canyon Crest MJ,Jane Lichtman,Aff,29.3,28.9
McDowell AK,Memorial DX,Elizabeth Murno,Neg,28.7,29.2
Denver East JB,Boston Latin RW,Chandra Kandanuru,Aff,27.6,27.1
Millburn SN,Harrison JB,Eric He,Neg,28.2,29.7
Barrington AS,Strake Jesuit  JK,Zachary Siegel,Aff,28.6,28.5
Southlake Carroll AR,Clear Lake AA,Matthew Reichle,Neg,29.2,29.3
Harrison CZ,Stockdale AS,Zee Wang,Neg,28.5,28.6
Dulles VN,Holy Trinity Episcopal RP,Kristen Arnold,Aff,30.0,29.5
Syosset VH,Christopher Columbus ND,Melissa Swauncy-Coleman,Neg,29.5,28.0
Southlake Carroll EP,Aragon ZA,Tej Gedela,Neg,29.0,29.0
Mountain House ES,Ridge RD,Jayanne Forrest,Neg,29.4,29.6
Seven Lakes KT,Immaculata La Salle PQ,Arun Sundaram,Neg,29.5,29.8
Syosset BL,Lake Highland Prep WH,Zachary Siegel,Neg,28.7,28.6
Robbinsdale Area DM,Timber Creek ZF,Darin Maier,Aff,27.3,26.3
James Bowie NW,Claudia Taylor Johnson MR,Nigel Taylor-Ward,Neg,29.2,29.0
Lake Highland Prep SV,Stoneman Douglas AB,Danijel Seep,Aff,30.0,29.0
Wang Independent LW,William G. Enloe PD,Lilia Guizatoullina,Aff,30.0,29.3
Barrington JS,Hastings OB,Moon Roy,Neg,28.0,28.5
Edina WB,BASIS Scottsdale AD,Kalina Pierga,Aff,29.1,29.0
James Bowie BR,Tomball Memorial EM,Ari X,Aff,29.0,27.5
Millburn AX,Harrison TB,Jack Booth,Aff,29.0,29.1
Plano East AM,Harrison JG,Andrew Gong,Neg,28.2,28.5
Briarcliff EW,Providence Senior AK,Andrew Qin,Neg,27.7,27.9
Stockdale JS,McClintock JM,brian lam,Neg,30.0,30.0
Memorial BD,Christopher Columbus MM,Stephen Scopa,Aff,29.0,28.0
Village HL,duPont Manual HS  / Youth Performing Arts SS,Anita Natzkova-Zvetkova,Aff,28.0,27.0
Strake Jesuit  MS,Harrison RP,Tom Evnen,Neg,29.0,29.3
Denver East JD,Strake Jesuit  EP,Amado Candelario,Neg,28.4,29.3
Strake Jesuit  JW,Southlake Carroll DS,Antonina Clementi,Aff,30.0,30.0
Dwight-Englewood EK,Seven Lakes DL,Colter Heirigs,Neg,28.6,28.7
Purvis EH,Plano East AW,Vik Maan,Neg,29.5,30.0
Newtown PC,North Allegheny KW,Andrew Chin,Neg,28.2,29.0
Montville SH,Lexington RM,Jacob Smith,Aff,29.4,28.5
Scripps Ranch AS,Prospect ST,Sebastian Frazier,Neg,30.0,30.0
Harrison JP,Westlake AK,Amanda Ciocca,Aff,30.0,29.7
Walt Whitman HZ,Lake Highland Prep PS,Brett Cryan,Neg,29.1,29.3
Zvetkova Independent DZ,San Mateo YR,Andrew Gong,Neg,28.5,29.7
Dripping Springs JB,Scarsdale RM,Melissa Stern,Neg,28.5,28.5
Strake Jesuit  RCh,Thomas Jefferson HSST AG,Colter Heirigs,Aff,28.9,28.5
Westlake AC,William G. Enloe AR,Danijel Seep,Neg,29.0,29.5
Cary RR,Memorial CS,Amadea Datel,Aff,28.8,28.6
Lexington KM,Christopher Columbus AM,Sanju John,Neg,28.0,29.0
Strake Jesuit  KM,Lake Highland Prep AV,Maxwell Zen,Aff,29.5,29.2
Memorial MG,American Heritage Broward JW,Curtis Chang,Neg,27.6,27.7
Ardsley KK,Denver East LF,Antonina Clementi,Neg,30.0,30.0
Strake Jesuit  AW,Lake Highland Prep SSr,Mark Kivimaki,Aff,28.1,28.0
Clements Independent FV,Bronx Science AR,Sasha Kreinik,Aff,29.3,29.1
Village SZ,Lake Highland Prep GM,Eric He,Aff,28.9,28.8
Clear Lake MK,Ardsley LL,Laura Arradondo,Neg,26.0,28.0
Northern Valley HS Independent JS,Lawrenceville Independent TH,Brett Cryan,Aff,29.2,28.4
Strake Jesuit  OZ,Edina DS,Raffi Piliero,Aff,28.4,28.3
Strake Jesuit  SV,Midtown AS,Niya Flemming-Rodriguez,Neg,27.0,28.0
American Heritage Broward EB,Alief Early LR,Yuewei Liu,Aff,29.5,28.0
Collegiate ND,Strake Jesuit  VM,Kay Karlin,Neg,26.0,27.0
Lake Highland Prep HL,Governor's ZZ,John Mast,Aff,29.1,28.4
North Allegheny SJ,Hastings MM,Moon Roy,Aff,28.8,28.0
Clear Lake GR,Charlotte Latin EL,Melissa Swauncy-Coleman,Neg,28.8,29.0
Strake Jesuit  VJ,Greenhill AK,Amanda Ciocca,Neg,28.7,29.7
Cary DH,Strake Jesuit  SQ,Maanik Chotalla,Aff,29.4,28.6
Nova CD,Southlake Carroll AS,Darin Maier,Neg,27.1,27.8
North Allegheny GH,Cary HA,Chandra Kandanuru,Neg,27.3,28.1
Princeton SS,Millburn ST,Jeremiah Cohn,Neg,28.7,29.5
Lake Travis AS,Syosset RM,Valerie Peters,Aff,28.0,27.5
Mercer Island AW,Poly Prep Country Day RG,Kristen Arnold,Aff,28.8,28.7
Charlotte Latin AP,Harrison JA,Tom Evnen,Neg,28.6,28.9
McDowell JJ,Lexington RL,Jarvis Xie,Neg,29.2,29.7
Phillips Exeter ES,Evanston Twp EM,Tanvi Sharan,Aff,27.0,28.0
duPont Manual HS  / Youth Performing Arts JS,Newtown KS,Thrishna Chathurvedula,Aff,28.9,28.8
Brophy CC,Midtown ZP,Mark Kivimaki,Aff,28.5,28.3
James Logan JS,Memorial DM,Jarvis Xie,Neg,29.0,30.0
American Heritage Broward AP,Strake Jesuit  AS,Matthew Reichle,Neg,28.0,28.9
McClintock SP,Clear Lake IM,Bryce Piotrowski,Neg,28.4,27.6
Collegiate SG,William G. Enloe AN,Rodrigo Paramo,Neg,28.2,28.4
Strake Jesuit  JS,Harrison SR,Samuel Xiong,Aff,29.5,27.5
Chaminade ZS,James Logan AA,Kay Karlin,Aff,30.0,29.0
Bergen County Academies AK,Dulles NJ,Andrew Qin,Neg,28.9,28.7
duPont Manual HS  / Youth Performing Arts SM,Bronx Science KH,Yuewei Liu,Neg,28.0,29.0
Lake Highland Prep AR,Greenhill SL,Jack Booth,Neg,29.0,29.3
Awty International DC,Meadow Glen VW,Sebastian Frazier,Neg,27.8,28.0
North Allegheny RR,Sanneh Independent FS,Arjun Chopra,Neg,28.5,29.1
Diamond Bar NC,Millburn MM,Parker Traxler,Aff,30.0,28.5
Lake Highland Prep NP,Boston Latin RB,Jeremiah Cohn,Aff,28.7,27.2
Summit MR,St Agnes EH,Jayanne Forrest,Neg,29.0,29.4
Thomas Jefferson HSST AA,Strake Jesuit  NW,Zoe Soderquist,Neg,26.7,28.2
Lake Highland Prep SS,Lexington AT,Lilia Guizatoullina,Neg,28.7,28.9
Niceville NF,American Heritage Broward SS,Vik Maan,Neg,29.8,28.4
Hunter DW,Millburn RH,Holden Bukowsky,Aff,27.9,28.0
Clements Independent AD,Charlotte Latin AT,Krutin Devesh,Neg,28.2,28.0
All Saints Episcopal SS,Montville RP,Isaac Gradl,Aff,29.0,28.8
Tomball Memorial SR,Strake Jesuit  KS,Raffi Piliero,Neg,28.0,28.9
Chaminade AS,Scarsdale DH,Parker Traxler,Aff,28.9,28.8
Westlake AH,Boston Latin MB,Nigel Taylor-Ward,Aff,27.0,28.3
Strake Jesuit  SR,Lexington MS,Jacob Smith,Neg,28.2,28.8
Carnegie Vanguard LH,Westlake CC,Samuel Xiong,Aff,29.5,27.2
Strake Jesuit  CB,Syosset ML,Maanik Chotalla,Aff,29.1,28.6
Clear Lake MB,St Mary's Hall WK,Wyatt Hatfield,Aff,28.0,28.5
Strake Jesuit  RC,Randolph IK,Sanju John,Aff,28.0,27.0
Awty International CS,Clements Independent KK,Amado Candelario,Neg,28.4,28.8
Lexington AG,King CP,Amadea Datel,Neg,29.0,29.1
Seven Lakes VS,All Saints Episcopal EA,Chetan Hertzig,Aff,28.8,28.4
Desert Vista VM,Plano East NG,Jane Lichtman,Neg,28.7,29.4
Strake Jesuit  DA,Charlotte Latin NG,Holden Bukowsky,Aff,29.0,28.8
Stuyvesant LC,Ft Lauderdale EB,Rodrigo Paramo,Aff,28.4,28.2
Lake Highland Prep VS,Sequoyah AG,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Strake Jesuit  LW,Ft Lauderdale AA,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
BASIS Peoria PY,Acton-Boxborough TW,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Clear Lake RM,Syosset RD,,"Aff BYE																									Neg FFT","Aff BYE																									Neg FFT",
Germantown YK,,,,,
