Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Clements Independent AD,Desert Vista VM,Lilia Guizatoullina,Aff,29.1,28.0
Thomas Jefferson HSST AG,Timber Creek RH,Robert Hazlewood,Neg,30.0,30.0
King CP,Sanneh Independent FS,Melissa Stern,Aff,29.0,27.0
Seven Lakes VS,Mercer Island AW,Holden Bukowsky,Aff,28.7,28.4
Governor's ZZ,Collegiate SG,Darin Maier,Neg,26.7,27.0
Ardsley KK,Lexington AT,Tej Gedela,Neg,28.7,28.7
Harrison BS,Dulles NJ,Tom Evnen,Neg,29.0,29.3
Strake Jesuit  NW,North Allegheny SJ,Arjun Chopra,Aff,29.6,28.0
Phillips Exeter ES,Ft Lauderdale AA,Di Wu,Aff,28.5,28.5
Lexington AG,All Saints Episcopal EA,Amado Candelario,Aff,29.3,28.4
Carnegie Vanguard LH,Lake Highland Prep AB,Eric He,Neg,29.5,29.8
Strake Jesuit  SR,Syosset BL,Niya Flemming-Rodriguez,Aff,26.5,26.0
Strake Jesuit  SV,Timber Creek ZF,Colter Heirigs,Aff,29.4,28.3
Boston Latin RB,Ardsley LL,Andrew Qin,Neg,27.0,27.3
North Allegheny RR,Briarcliff EW,Curtis Chang,Aff,27.5,28.0
Strake Jesuit  SQ,Randolph IK,Kristi Braley,Aff,28.4,28.1
Dwight-Englewood EK,Lake Highland Prep GM,Elizabeth Murno,Aff,29.4,29.3
Strake Jesuit  KS,Clements Independent KK,Parker Traxler,Aff,30.0,30.0
Lexington RM,Tomball Memorial SR,Amanda Ciocca,Aff,29.6,29.4
Chaminade ZS,Strake Jesuit  VM,Antonina Clementi,Aff,29.1,28.8
Stockdale JS,St Mary's Hall HT,Andrew Chin,Neg,29.4,29.5
Hastings MM,Boston Latin MB,Sasha Kreinik,Aff,29.1,28.9
Lexington KM,McDowell JJ,Annie Chen,Neg,28.4,28.7
Hunter DW,Strake Jesuit  AW,Rodrigo Paramo,Neg,28.3,28.4
Strake Jesuit  JK,Southlake Carroll DS,Mark Kivimaki,Aff,28.5,28.2
Awty International CS,Millburn SN,Isaac Gradl,Neg,27.8,27.8
Lexington MS,American Heritage Broward JW,Parker Traxler,Neg,28.7,29.0
Collegiate ND,Clear Lake MB,Brett Cryan,Neg,28.4,28.2
Seven Lakes DL,Claudia Taylor Johnson MR,Sebastian Frazier,Neg,28.5,28.9
Germantown YK,Lake Highland Prep VS,Bryce Piotrowski,Neg,28.0,28.2
duPont Manual HS  / Youth Performing Arts SS,Zvetkova Independent DZ,Nigel Taylor-Ward,Neg,28.8,29.5
Bergen County Academies AK,Princeton SS,Jane Lichtman,Neg,28.9,29.0
Denver East JD,Scarsdale DH,Maanik Chotalla,Neg,28.9,29.2
Plano East NG,Lexington RL,Andrew Gong,Aff,29.2,28.6
Lawrenceville Independent MM,North Allegheny KW,Amanda Ciocca,Aff,29.3,29.2
Southlake Carroll AR,Immaculata La Salle PQ,Maxwell Zen,Aff,30.0,
duPont Manual HS  / Youth Performing Arts JS,Stuyvesant DZ,John Mast,Neg,28.3,28.8
Millburn MM,BASIS Scottsdale AD,Zoe Soderquist,Aff,26.5,26.4
Strake Jesuit  JS,Providence Senior AK,Zachary Siegel,Aff,29.5,29.5
Strake Jesuit  RCh,Millburn AX,Raffi Piliero,Neg,28.4,28.7
American Heritage Broward AP,Lake Highland Prep AV,Di Wu,Neg,28.4,28.6
Prospect ST,Montville RP,Samuel Xiong,Aff,29.2,28.5
Memorial BD,Southlake Carroll GD,Tom Evnen,Aff,28.9,28.8
Ft Lauderdale EB,Charlotte Latin AP,Colter Heirigs,Neg,28.5,28.6
Memorial DM,Boston Latin RW,Maxwell Zen,Aff,29.3,28.8
Robbinsdale Area LD,William G. Enloe PD,Jacob Smith,Neg,29.3,28.7
Greenhill SL,Summit MR,Chetan Hertzig,Aff,29.4,29.0
Lake Highland Prep AR,Strake Jesuit  RC,Peter Haynes,Neg,29.0,29.5
Millburn ST,Eastern LW,Jarvis Xie,Aff,29.9,30.0
Clear Lake RM,William G. Enloe RN,Jacob Thomas,Neg,29.1,29.2
San Mateo YR,Aragon ZA,Krutin Devesh,Aff,29.4,28.9
Strake Jesuit  DA,Greenhill AK,Samuel Xiong,Neg,28.9,29.6
Evanston Twp EM,Acton-Boxborough TW,Daniel Ciocca,Neg,28.8,28.9
Alief Early LR,Newtown PC,Darin Maier,Aff,26.2,26.0
Dripping Springs CD,Hastings OB,Kalina Pierga,Aff,29.1,29.0
Chaminade AS,William G. Enloe AN,Jack Booth,Neg,29.1,29.2
